0 1:-0.981982 2:-0.940266 3:-0.997902 4:-0.999329 5:-0.86389 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.939699 3:-0.998539 4:-0.999329 5:-0.964752 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.939699 3:-0.998539 4:-0.999329 5:-0.866575 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.939699 3:-0.998537 4:-0.999329 5:-0.934752 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.939699 3:-0.998527 4:-0.999329 5:-0.88333 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.939699 3:-0.998432 4:-0.999329 5:-0.922362 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.939699 3:-0.998419 4:-0.999329 5:-0.968627 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.939699 3:-0.998412 4:-0.999329 5:-0.87747 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.939699 3:-0.998412 4:-0.999329 5:-0.847898 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.99934 4:-0.999329 5:-0.875181 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999339 4:-0.999329 5:-0.897978 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999337 4:-0.999329 5:-0.957763 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999336 4:-0.999329 5:-0.938323 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999336 4:-0.999329 5:-0.916228 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999336 4:-0.999329 5:-0.90692 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999336 4:-0.999329 5:-0.871427 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999336 4:-0.999329 5:-0.865629 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999334 4:-0.999329 5:-0.913725 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999334 4:-0.999329 5:-0.903868 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999334 4:-0.999329 5:-0.892241 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999334 4:-0.999329 5:-0.870695 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999332 4:-0.999329 5:-0.937713 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999332 4:-0.999329 5:-0.93286 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999332 4:-0.999329 5:-0.852384 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999331 4:-0.999329 5:-0.958587 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999331 4:-0.999329 5:-0.88748 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999331 4:-0.999329 5:-0.882902 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.99933 4:-0.999329 5:-0.85211 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999329 4:-0.999329 5:-0.925444 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999329 4:-0.999329 5:-0.89691 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999328 4:-0.999329 5:-0.934417 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999326 4:-0.999329 5:-0.945769 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999324 4:-0.999329 5:-0.87277 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999324 4:-0.999329 5:-0.862974 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999323 4:-0.999329 5:-0.879271 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999321 4:-0.999329 5:-0.901793 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.938966 3:-0.999333 4:-0.999329 5:-0.947601 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.937899 3:-0.997208 4:-0.999329 5:-0.8916 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.937899 3:-0.997162 4:-0.999329 5:-0.962737 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.936832 3:-0.999519 4:-0.999329 5:-0.909514 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.936832 3:-0.999467 4:-0.999329 5:-0.865721 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.936832 3:-0.999182 4:-0.999329 5:-0.948821 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.999681 4:-0.999329 5:-0.961334 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.999681 4:-0.999329 5:-0.953063 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.999681 4:-0.999329 5:-0.928618 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.999681 4:-0.999329 5:-0.885527 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.999681 4:-0.999329 5:-0.865324 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.999681 4:-0.999329 5:-0.861997 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.999681 4:-0.999329 5:-0.850095 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.99968 4:-0.999329 5:-0.864744 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.99967 4:-0.999329 5:-0.882902 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.999401 4:-0.999329 5:-0.888853 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.999399 4:-0.999329 5:-0.916075 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.999398 4:-0.999329 5:-0.873075 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.9994 4:-0.999329 5:-0.892424 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.999277 4:-0.999329 5:-0.908629 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.999274 4:-0.999329 5:-0.942748 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.999266 4:-0.999329 5:-0.855314 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.999263 4:-0.999329 5:-0.939025 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.999267 4:-0.999329 5:-0.96875 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.999257 4:-0.999329 5:-0.903075 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.999252 4:-0.999329 5:-0.947631 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.999256 4:-0.999329 5:-0.957153 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.935066 3:-0.998633 4:-0.999329 5:-0.957122 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934799 3:-0.999672 4:-0.999329 5:-0.866758 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934799 3:-0.998634 4:-0.999329 5:-0.914458 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999236 4:-0.999329 5:-0.960388 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999234 4:-0.999329 5:-0.876707 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999234 4:-0.999329 5:-0.858213 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999232 4:-0.999329 5:-0.8981 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999232 4:-0.999329 5:-0.879911 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999231 4:-0.999329 5:-0.847593 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999233 4:-0.999329 5:-0.905577 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999233 4:-0.999329 5:-0.882658 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999229 4:-0.999329 5:-0.956451 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999229 4:-0.999329 5:-0.945861 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999229 4:-0.999329 5:-0.874022 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999227 4:-0.999329 5:-0.90869 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999224 4:-0.999329 5:-0.848814 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.99922 4:-0.999329 5:-0.961151 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999219 4:-0.999329 5:-0.968536 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999219 4:-0.999329 5:-0.892241 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999218 4:-0.999329 5:-0.956359 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999216 4:-0.999329 5:-0.963073 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999201 4:-0.999329 5:-0.963409 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.99919 4:-0.999329 5:-0.968322 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999187 4:-0.999329 5:-0.953948 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934732 3:-0.999052 4:-0.999329 5:-0.943236 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934666 3:-0.998588 4:-0.999329 5:-0.899474 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934666 3:-0.998587 4:-0.999329 5:-0.877104 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934666 3:-0.998586 4:-0.999329 5:-0.935332 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934666 3:-0.998581 4:-0.999329 5:-0.85214 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934666 3:-0.998579 4:-0.999329 5:-0.849332 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934666 3:-0.998577 4:-0.999329 5:-0.939422 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934666 3:-0.998577 4:-0.999329 5:-0.862791 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934666 3:-0.998578 4:-0.999329 5:-0.872251 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934666 3:-0.998566 4:-0.999329 5:-0.897551 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934666 3:-0.998548 4:-0.999329 5:-0.927764 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934666 3:-0.998544 4:-0.999329 5:-0.892119 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934666 3:-0.998534 4:-0.999329 5:-0.930083 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934666 3:-0.998503 4:-0.999329 5:-0.966888 6:-0.788235 7:-0.952941 
0 1:-0.981982 2:-0.934032 3:-0.999066 4:-0.999329 5:-0.931151 6:-0.764706 7:-0.952941 
0 1:-0.981982 2:-0.934032 3:-0.99891 4:-0.999329 5:-0.909545 6:-0.764706 7:-0.952941 
